start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,input_tokens
1742428800,1742515200,2025-03-20T00:00:00+00:00,2025-03-21T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,423.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,108791.0
1742515200,1742601600,2025-03-21T00:00:00+00:00,2025-03-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,147.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,16153.0
1742601600,1742688000,2025-03-22T00:00:00+00:00,2025-03-23T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,30.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,4778.0
1742688000,1742774400,2025-03-23T00:00:00+00:00,2025-03-24T00:00:00+00:00,,,,,,
1742774400,1742860800,2025-03-24T00:00:00+00:00,2025-03-25T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,1370.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,825108.0
1742860800,1742947200,2025-03-25T00:00:00+00:00,2025-03-26T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,111.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,65631.0
1742947200,1743033600,2025-03-26T00:00:00+00:00,2025-03-27T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,1156.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,722874.0
1743033600,1743120000,2025-03-27T00:00:00+00:00,2025-03-28T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,248.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,26982.0
1743120000,1743206400,2025-03-28T00:00:00+00:00,2025-03-29T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,197.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,114391.0
1743206400,1743292800,2025-03-29T00:00:00+00:00,2025-03-30T00:00:00+00:00,,,,,,
1743292800,1743379200,2025-03-30T00:00:00+00:00,2025-03-31T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,35.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,1090.0
1743379200,1743465600,2025-03-31T00:00:00+00:00,2025-04-01T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,28.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,6809.0
1743465600,1743552000,2025-04-01T00:00:00+00:00,2025-04-02T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,5514.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,3698198.0
1743552000,1743638400,2025-04-02T00:00:00+00:00,2025-04-03T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,6618.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,5327743.0
1743638400,1743724800,2025-04-03T00:00:00+00:00,2025-04-04T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,371.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,105573.0
