start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,batch,service_tier,input_tokens,output_tokens,input_cached_tokens,input_uncached_tokens,input_text_tokens,output_text_tokens,input_cached_text_tokens,input_audio_tokens,input_cached_audio_tokens,output_audio_tokens,input_image_tokens,input_cached_image_tokens,output_image_tokens
1741392000,1741478400,2025-03-08T00:00:00+00:00,2025-03-09T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,13,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,36954,1744,24192,12762,12762,1744,24192,0,0,0,0,0,0
1741478400,1741564800,2025-03-09T00:00:00+00:00,2025-03-10T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,135,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,510213,16828,397696,112517,112517,16828,397696,0,0,0,0,0,0
1741564800,1741651200,2025-03-10T00:00:00+00:00,2025-03-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,165,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,default,732541,28273,409472,323069,323069,28273,409472,0,0,0,0,0,0
1741564800,1741651200,2025-03-10T00:00:00+00:00,2025-03-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,310,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,971703,28288,662528,309175,309175,28288,662528,0,0,0,0,0,0
1741564800,1741651200,2025-03-10T00:00:00+00:00,2025-03-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,3,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-mini-2024-07-18,False,incentivized-tier,405,973,0,405,405,973,0,0,0,0,0,0,0
1741564800,1741651200,2025-03-10T00:00:00+00:00,2025-03-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,16,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,o3-mini-2025-01-31,False,incentivized-tier,54865,14238,33920,20945,20945,14238,33920,0,0,0,0,0,0
1741564800,1741651200,2025-03-10T00:00:00+00:00,2025-03-11T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,38,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,chatgpt-4o-latest,False,default,16364,1676,0,16364,16364,1676,0,0,0,0,0,0,0
1741651200,1741737600,2025-03-11T00:00:00+00:00,2025-03-12T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,998,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,default,4000014,107943,3008640,991374,991374,107943,3008640,0,0,0,0,0,0
1741651200,1741737600,2025-03-11T00:00:00+00:00,2025-03-12T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,338,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,968432,31291,789120,179312,179312,31291,789120,0,0,0,0,0,0
1741651200,1741737600,2025-03-11T00:00:00+00:00,2025-03-12T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,16,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,o3-mini-2025-01-31,False,incentivized-tier,50853,15567,30336,20517,20517,15567,30336,0,0,0,0,0,0
1741651200,1741737600,2025-03-11T00:00:00+00:00,2025-03-12T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,13,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,chatgpt-4o-latest,False,default,6227,887,0,6227,6227,887,0,0,0,0,0,0,0
1741737600,1741824000,2025-03-12T00:00:00+00:00,2025-03-13T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,392,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,default,1336764,38395,1017216,319548,319548,38395,1017216,0,0,0,0,0,0
1741737600,1741824000,2025-03-12T00:00:00+00:00,2025-03-13T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,272,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,969968,29997,674816,295152,295152,29997,674816,0,0,0,0,0,0
1741824000,1741910400,2025-03-13T00:00:00+00:00,2025-03-14T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,532,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,default,1819187,58619,1216768,602419,602419,58619,1216768,0,0,0,0,0,0
1741824000,1741910400,2025-03-13T00:00:00+00:00,2025-03-14T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,260,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,981227,18722,700032,281195,281195,18722,700032,0,0,0,0,0,0
1741824000,1741910400,2025-03-13T00:00:00+00:00,2025-03-14T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,7,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,o3-mini-2025-01-31,False,incentivized-tier,24114,7899,17536,6578,6578,7899,17536,0,0,0,0,0,0
1741824000,1741910400,2025-03-13T00:00:00+00:00,2025-03-14T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,8,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,chatgpt-4o-latest,False,default,1440,455,0,1440,1440,455,0,0,0,0,0,0,0
1741824000,1741910400,2025-03-13T00:00:00+00:00,2025-03-14T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,1,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-mini-search-preview-2025-03-11,False,default,342,16,0,342,342,16,0,0,0,0,0,0,0
1741910400,1741996800,2025-03-14T00:00:00+00:00,2025-03-15T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,537,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,default,1879541,86116,1382784,496757,496757,86116,1382784,0,0,0,0,0,0
1741910400,1741996800,2025-03-14T00:00:00+00:00,2025-03-15T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,10,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,default,31573,3456,22528,9045,9045,3456,22528,0,0,0,0,0,0
1741910400,1741996800,2025-03-14T00:00:00+00:00,2025-03-15T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,317,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,966455,33511,694016,272439,272439,33511,694016,0,0,0,0,0,0
1741910400,1741996800,2025-03-14T00:00:00+00:00,2025-03-15T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,9,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-mini-2024-07-18,False,incentivized-tier,3471,923,0,3471,3471,923,0,0,0,0,0,0,0
1741910400,1741996800,2025-03-14T00:00:00+00:00,2025-03-15T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,24,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,chatgpt-4o-latest,False,default,7284,854,0,7284,7284,854,0,0,0,0,0,0,0
1741910400,1741996800,2025-03-14T00:00:00+00:00,2025-03-15T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,16,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-mini-search-preview-2025-03-11,False,default,33117,4063,0,33117,33117,4063,0,0,0,0,0,0,0
1741910400,1741996800,2025-03-14T00:00:00+00:00,2025-03-15T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,15,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-search-preview-2025-03-11,False,default,65905,6018,0,65905,65905,6018,0,0,0,0,0,0,0
1741996800,1742083200,2025-03-15T00:00:00+00:00,2025-03-16T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,166,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,default,3190578,63591,2840832,349746,349746,63591,2840832,0,0,0,0,0,0
1741996800,1742083200,2025-03-15T00:00:00+00:00,2025-03-16T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,104,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,959147,40751,823296,135851,135851,40751,823296,0,0,0,0,0,0
1742083200,1742169600,2025-03-16T00:00:00+00:00,2025-03-17T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,98,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,default,586196,23563,486656,99540,99540,23563,486656,0,0,0,0,0,0
1742083200,1742169600,2025-03-16T00:00:00+00:00,2025-03-17T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,87,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,970626,28458,785664,184962,184962,28458,785664,0,0,0,0,0,0
1742169600,1742256000,2025-03-17T00:00:00+00:00,2025-03-18T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,2,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,default,1096,235,0,1096,1096,235,0,0,0,0,0,0,0
1742169600,1742256000,2025-03-17T00:00:00+00:00,2025-03-18T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,451,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,default,1962024,89608,1366528,595496,595496,89608,1366528,0,0,0,0,0,0
1742169600,1742256000,2025-03-17T00:00:00+00:00,2025-03-18T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,30,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,73817,2335,59264,14553,14553,2335,59264,0,0,0,0,0,0
1742169600,1742256000,2025-03-17T00:00:00+00:00,2025-03-18T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,216,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,878582,45178,534784,343798,343798,45178,534784,0,0,0,0,0,0
1742169600,1742256000,2025-03-17T00:00:00+00:00,2025-03-18T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,9,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,o3-mini-2025-01-31,False,incentivized-tier,23297,5874,15616,7681,7681,5874,15616,0,0,0,0,0,0
1742169600,1742256000,2025-03-17T00:00:00+00:00,2025-03-18T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,47,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-search-preview-2025-03-11,False,default,439741,12815,0,439741,439741,12815,0,0,0,0,0,0,0
1742256000,1742342400,2025-03-18T00:00:00+00:00,2025-03-19T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,551,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,default,2771826,137074,1576192,1195634,1195634,137074,1576192,0,0,0,0,0,0
1742256000,1742342400,2025-03-18T00:00:00+00:00,2025-03-19T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,9,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,2716,265,0,2716,2716,265,0,0,0,0,0,0,0
1742256000,1742342400,2025-03-18T00:00:00+00:00,2025-03-19T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,265,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,947901,48031,693760,254141,254141,48031,693760,0,0,0,0,0,0
1742256000,1742342400,2025-03-18T00:00:00+00:00,2025-03-19T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,3,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-mini-2024-07-18,False,incentivized-tier,216,193,0,216,216,193,0,0,0,0,0,0,0
1742256000,1742342400,2025-03-18T00:00:00+00:00,2025-03-19T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,20,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,chatgpt-4o-latest,False,default,30616,1830,0,30616,30616,1830,0,0,0,0,0,0,0
1742256000,1742342400,2025-03-18T00:00:00+00:00,2025-03-19T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,14,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-mini-search-preview-2025-03-11,False,default,7938,1837,0,7938,7938,1837,0,0,0,0,0,0,0
1742256000,1742342400,2025-03-18T00:00:00+00:00,2025-03-19T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,74,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-search-preview-2025-03-11,False,default,763441,18239,0,763441,763441,18239,0,0,0,0,0,0,0
1742342400,1742428800,2025-03-19T00:00:00+00:00,2025-03-20T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,14,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,default,5555,699,0,5555,5555,699,0,0,0,0,0,0,0
1742342400,1742428800,2025-03-19T00:00:00+00:00,2025-03-20T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,535,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,default,2654027,122575,1590016,1064011,1064011,122575,1590016,0,0,0,0,0,0
1742342400,1742428800,2025-03-19T00:00:00+00:00,2025-03-20T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,1,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,103,16,0,103,103,16,0,0,0,0,0,0,0
1742342400,1742428800,2025-03-19T00:00:00+00:00,2025-03-20T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,206,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,973291,26460,550912,422379,422379,26460,550912,0,0,0,0,0,0
1742428800,1742515200,2025-03-20T00:00:00+00:00,2025-03-21T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,26,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,default,7499,1527,0,7499,7499,1527,0,0,0,0,0,0,0
1742428800,1742515200,2025-03-20T00:00:00+00:00,2025-03-21T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,457,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,default,2635455,128148,1687424,948031,948031,128148,1687424,0,0,0,0,0,0
1742428800,1742515200,2025-03-20T00:00:00+00:00,2025-03-21T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,83,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,22647,4250,0,22647,22647,4250,0,0,0,0,0,0,0
1742428800,1742515200,2025-03-20T00:00:00+00:00,2025-03-21T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,227,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,926262,46822,594816,331446,331446,46822,594816,0,0,0,0,0,0
1742428800,1742515200,2025-03-20T00:00:00+00:00,2025-03-21T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,4,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-mini-2024-07-18,False,incentivized-tier,3672,507,0,3672,3672,507,0,0,0,0,0,0,0
1742428800,1742515200,2025-03-20T00:00:00+00:00,2025-03-21T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,27,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,chatgpt-4o-latest,False,default,28899,1287,0,28899,28899,1287,0,0,0,0,0,0,0
1742428800,1742515200,2025-03-20T00:00:00+00:00,2025-03-21T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,5,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-search-preview-2025-03-11,False,default,22509,1014,0,22509,22509,1014,0,0,0,0,0,0,0
1742515200,1742601600,2025-03-21T00:00:00+00:00,2025-03-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,13,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-mini-transcribe,False,default,3663,639,0,3663,3663,639,0,0,0,0,0,0,0
1742515200,1742601600,2025-03-21T00:00:00+00:00,2025-03-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,5,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-transcribe,False,default,2872,144,0,2872,2872,144,0,0,0,0,0,0,0
1742515200,1742601600,2025-03-21T00:00:00+00:00,2025-03-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,21,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,default,7826,1258,0,7826,7826,1258,0,0,0,0,0,0,0
1742515200,1742601600,2025-03-21T00:00:00+00:00,2025-03-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,449,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,default,4178666,165200,2115712,2062954,2062954,165200,2115712,0,0,0,0,0,0
1742515200,1742601600,2025-03-21T00:00:00+00:00,2025-03-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,5,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-08-06,False,incentivized-tier,1316,302,0,1316,1316,302,0,0,0,0,0,0,0
1742515200,1742601600,2025-03-21T00:00:00+00:00,2025-03-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,278,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,938324,59953,692224,246100,246100,59953,692224,0,0,0,0,0,0
1742515200,1742601600,2025-03-21T00:00:00+00:00,2025-03-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,6,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,chatgpt-4o-latest,False,default,1926,198,0,1926,1926,198,0,0,0,0,0,0,0
1742515200,1742601600,2025-03-21T00:00:00+00:00,2025-03-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,15,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-search-preview-2025-03-11,False,default,46362,5464,0,46362,46362,5464,0,0,0,0,0,0,0
1742601600,1742688000,2025-03-22T00:00:00+00:00,2025-03-23T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,56,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,566771,19475,156288,410483,410483,19475,156288,0,0,0,0,0,0
1742688000,1742774400,2025-03-23T00:00:00+00:00,2025-03-24T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,40,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,121519,10603,69120,52399,52399,10603,69120,0,0,0,0,0,0
1742774400,1742860800,2025-03-24T00:00:00+00:00,2025-03-25T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,565,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,default,2857953,135844,1939584,918369,918369,135844,1939584,0,0,0,0,0,0
1742774400,1742860800,2025-03-24T00:00:00+00:00,2025-03-25T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,251,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-2024-11-20,False,incentivized-tier,934127,64571,601600,332527,332527,64571,601600,0,0,0,0,0,0
1742774400,1742860800,2025-03-24T00:00:00+00:00,2025-03-25T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,34,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,gpt-4o-search-preview-2025-03-11,False,default,90295,6099,0,90295,90295,6099,0,0,0,0,0,0,0
