start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,input_tokens
1744934400,1745020800,2025-04-18T00:00:00+00:00,2025-04-19T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,996.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,571929.0
1745020800,1745107200,2025-04-19T00:00:00+00:00,2025-04-20T00:00:00+00:00,,,,,,
1745107200,1745193600,2025-04-20T00:00:00+00:00,2025-04-21T00:00:00+00:00,,,,,,
1745193600,1745280000,2025-04-21T00:00:00+00:00,2025-04-22T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,2832.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,1877715.0
1745280000,1745366400,2025-04-22T00:00:00+00:00,2025-04-23T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,226.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,92018.0
1745366400,1745452800,2025-04-23T00:00:00+00:00,2025-04-24T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,4655.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,2835525.0
1745452800,1745539200,2025-04-24T00:00:00+00:00,2025-04-25T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,989.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,375830.0
1745539200,1745625600,2025-04-25T00:00:00+00:00,2025-04-26T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,379.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,68146.0
1745625600,1745712000,2025-04-26T00:00:00+00:00,2025-04-27T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,45.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,1423.0
1745712000,1745798400,2025-04-27T00:00:00+00:00,2025-04-28T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,3.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,59.0
1745798400,1745884800,2025-04-28T00:00:00+00:00,2025-04-29T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,981.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,472877.0
1745884800,1745971200,2025-04-29T00:00:00+00:00,2025-04-30T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,13269.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,8670236.0
1745971200,1746057600,2025-04-30T00:00:00+00:00,2025-05-01T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,3370.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,2386560.0
1746057600,1746144000,2025-05-01T00:00:00+00:00,2025-05-02T00:00:00+00:00,,,,,,
1746144000,1746230400,2025-05-02T00:00:00+00:00,2025-05-03T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,1.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,12.0
1746230400,1746316800,2025-05-03T00:00:00+00:00,2025-05-04T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,3.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,37.0
1746316800,1746403200,2025-05-04T00:00:00+00:00,2025-05-05T00:00:00+00:00,,,,,,
