start_time,end_time,start_time_iso,end_time_iso,project_id,num_model_requests,user_id,api_key_id,model,input_tokens
1758326400,1758412800,2025-09-20T00:00:00+00:00,2025-09-21T00:00:00+00:00,,,,,,
1758412800,1758499200,2025-09-21T00:00:00+00:00,2025-09-22T00:00:00+00:00,,,,,,
1758499200,1758585600,2025-09-22T00:00:00+00:00,2025-09-23T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,302.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,106710.0
1758585600,1758672000,2025-09-23T00:00:00+00:00,2025-09-24T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,21595.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,5072635.0
1758672000,1758758400,2025-09-24T00:00:00+00:00,2025-09-25T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,209.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,53548.0
1758758400,1758844800,2025-09-25T00:00:00+00:00,2025-09-26T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,2001.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,780759.0
1758844800,1758931200,2025-09-26T00:00:00+00:00,2025-09-27T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,4441.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,978795.0
1758931200,1759017600,2025-09-27T00:00:00+00:00,2025-09-28T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,39.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,4821.0
1759017600,1759104000,2025-09-28T00:00:00+00:00,2025-09-29T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,36.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,6170.0
1759104000,1759190400,2025-09-29T00:00:00+00:00,2025-09-30T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,200.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,109054.0
1759190400,1759276800,2025-09-30T00:00:00+00:00,2025-10-01T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,276.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,110045.0
1759276800,1759363200,2025-10-01T00:00:00+00:00,2025-10-02T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,107.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,66590.0
1759363200,1759449600,2025-10-02T00:00:00+00:00,2025-10-03T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,78.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,34808.0
1759449600,1759536000,2025-10-03T00:00:00+00:00,2025-10-04T00:00:00+00:00,,,,,,
1759536000,1759622400,2025-10-04T00:00:00+00:00,2025-10-05T00:00:00+00:00,,,,,,
1759622400,1759708800,2025-10-05T00:00:00+00:00,2025-10-06T00:00:00+00:00,proj_rWWnRmx3KGTV6zEBFJ783zcZ,833.0,user-M3EyYIqPZiZUWbrUDrbYUAFE,key_jSyp76xB5RvqeD9e,text-embedding-3-small,155966.0
1759708800,1759795200,2025-10-06T00:00:00+00:00,2025-10-07T00:00:00+00:00,,,,,,
